ts,iso,port,address,kind,name,value,unit,extra,usertag
1758827562.883,2025-09-25 21:12:42,/dev/ttyUSB1,5,measure,fMeasure,20.09854,,233 samples,CO2
1758827862.883,2025-09-25 21:17:42,/dev/ttyUSB1,5,measure,fMeasure,19.82130,,228 samples,CO2
1758828163.083,2025-09-25 21:22:43,/dev/ttyUSB1,5,measure,fMeasure,19.70219,,257 samples,CO2
1758828463.083,2025-09-25 21:27:43,/dev/ttyUSB1,5,measure,fMeasure,19.97362,,219 samples,CO2
1758828763.083,2025-09-25 21:32:43,/dev/ttyUSB1,5,measure,fMeasure,20.08372,,238 samples,CO2
1758829063.083,2025-09-25 21:37:43,/dev/ttyUSB1,5,measure,fMeasure,19.82651,,250 samples,CO2
1758829363.283,2025-09-25 21:42:43,/dev/ttyUSB1,5,measure,fMeasure,20.13258,,229 samples,CO2
1758829663.482,2025-09-25 21:47:43,/dev/ttyUSB1,5,measure,fMeasure,19.93677,,251 samples,CO2
1758829963.683,2025-09-25 21:52:43,/dev/ttyUSB1,5,measure,fMeasure,20.04382,,254 samples,CO2
1758830263.883,2025-09-25 21:57:43,/dev/ttyUSB1,5,measure,fMeasure,20.06913,,257 samples,CO2
1758830564.083,2025-09-25 22:02:44,/dev/ttyUSB1,5,measure,fMeasure,19.91773,,232 samples,CO2
1758830864.083,2025-09-25 22:07:44,/dev/ttyUSB1,5,measure,fMeasure,19.88149,,250 samples,CO2
1758831164.283,2025-09-25 22:12:44,/dev/ttyUSB1,5,measure,fMeasure,20.16292,,255 samples,CO2
1758831464.283,2025-09-25 22:17:44,/dev/ttyUSB1,5,measure,fMeasure,20.01234,,245 samples,CO2
1758831764.483,2025-09-25 22:22:44,/dev/ttyUSB1,5,measure,fMeasure,20.03443,,248 samples,CO2
1758832064.683,2025-09-25 22:27:44,/dev/ttyUSB1,5,measure,fMeasure,19.92794,,230 samples,CO2
1758832364.883,2025-09-25 22:32:44,/dev/ttyUSB1,5,measure,fMeasure,20.09483,,243 samples,CO2
1758832665.083,2025-09-25 22:37:45,/dev/ttyUSB1,5,measure,fMeasure,19.93248,,270 samples,CO2
1758832965.283,2025-09-25 22:42:45,/dev/ttyUSB1,5,measure,fMeasure,19.87472,,245 samples,CO2
1758833265.482,2025-09-25 22:47:45,/dev/ttyUSB1,5,measure,fMeasure,19.96620,,263 samples,CO2
1758833565.682,2025-09-25 22:52:45,/dev/ttyUSB1,5,measure,fMeasure,20.25832,,235 samples,CO2
1758833865.883,2025-09-25 22:57:45,/dev/ttyUSB1,5,measure,fMeasure,19.85803,,216 samples,CO2
1758834166.083,2025-09-25 23:02:46,/dev/ttyUSB1,5,measure,fMeasure,19.94295,,235 samples,CO2
1758834466.282,2025-09-25 23:07:46,/dev/ttyUSB1,5,measure,fMeasure,19.94931,,246 samples,CO2
1758834766.283,2025-09-25 23:12:46,/dev/ttyUSB1,5,measure,fMeasure,20.13955,,236 samples,CO2
1758835066.283,2025-09-25 23:17:46,/dev/ttyUSB1,5,measure,fMeasure,19.99853,,263 samples,CO2
1758835366.482,2025-09-25 23:22:46,/dev/ttyUSB1,5,measure,fMeasure,20.01120,,251 samples,CO2
