ts,iso,port,address,kind,name,value,unit,extra
1758502217.282,2025-09-22 02:50:17,/dev/ttyUSB2,3,measure,fMeasure,25.01003,,53 samples
1758502277.283,2025-09-22 02:51:17,/dev/ttyUSB2,3,measure,fMeasure,24.98182,,48 samples
1758502337.283,2025-09-22 02:52:17,/dev/ttyUSB2,3,measure,fMeasure,25.00133,,53 samples
1758502397.482,2025-09-22 02:53:17,/dev/ttyUSB2,3,measure,fMeasure,24.99207,,47 samples
1758502457.682,2025-09-22 02:54:17,/dev/ttyUSB2,3,measure,fMeasure,24.98989,,44 samples
1758502517.683,2025-09-22 02:55:17,/dev/ttyUSB2,3,measure,fMeasure,25.01877,,55 samples
1758502577.683,2025-09-22 02:56:17,/dev/ttyUSB2,3,measure,fMeasure,24.98189,,40 samples
1758502637.683,2025-09-22 02:57:17,/dev/ttyUSB2,3,measure,fMeasure,24.99855,,37 samples
1758502697.883,2025-09-22 02:58:17,/dev/ttyUSB2,3,measure,fMeasure,25.00031,,53 samples
1758502758.082,2025-09-22 02:59:18,/dev/ttyUSB2,3,measure,fMeasure,24.98837,,46 samples
1758502818.083,2025-09-22 03:00:18,/dev/ttyUSB2,3,measure,fMeasure,24.99395,,34 samples
1758502878.283,2025-09-22 03:01:18,/dev/ttyUSB2,3,measure,fMeasure,24.99292,,46 samples
1758502938.483,2025-09-22 03:02:18,/dev/ttyUSB2,3,measure,fMeasure,25.00800,,44 samples
1758502998.683,2025-09-22 03:03:18,/dev/ttyUSB2,3,measure,fMeasure,24.98741,,53 samples
1758503058.683,2025-09-22 03:04:18,/dev/ttyUSB2,3,measure,fMeasure,25.00605,,45 samples
1758503118.883,2025-09-22 03:05:18,/dev/ttyUSB2,3,measure,fMeasure,25.00876,,46 samples
1758503178.883,2025-09-22 03:06:18,/dev/ttyUSB2,3,measure,fMeasure,24.97838,,30 samples
1758503238.883,2025-09-22 03:07:18,/dev/ttyUSB2,3,measure,fMeasure,25.00058,,46 samples
1758503299.083,2025-09-22 03:08:19,/dev/ttyUSB2,3,measure,fMeasure,24.99192,,58 samples
1758503359.283,2025-09-22 03:09:19,/dev/ttyUSB2,3,measure,fMeasure,24.99509,,53 samples
1758503419.483,2025-09-22 03:10:19,/dev/ttyUSB2,3,measure,fMeasure,24.97980,,46 samples
1758503479.682,2025-09-22 03:11:19,/dev/ttyUSB2,3,measure,fMeasure,25.00226,,49 samples
1758503539.682,2025-09-22 03:12:19,/dev/ttyUSB2,3,measure,fMeasure,24.98916,,41 samples
1758503599.683,2025-09-22 03:13:19,/dev/ttyUSB2,3,measure,fMeasure,25.00290,,44 samples
1758503659.683,2025-09-22 03:14:19,/dev/ttyUSB2,3,measure,fMeasure,24.99164,,37 samples
1758503719.683,2025-09-22 03:15:19,/dev/ttyUSB2,3,measure,fMeasure,24.99567,,54 samples
1758503779.883,2025-09-22 03:16:19,/dev/ttyUSB2,3,measure,fMeasure,25.00217,,54 samples
1758503840.083,2025-09-22 03:17:20,/dev/ttyUSB2,3,measure,fMeasure,24.99943,,44 samples
1758503900.283,2025-09-22 03:18:20,/dev/ttyUSB2,3,measure,fMeasure,25.00164,,39 samples
1758503960.482,2025-09-22 03:19:20,/dev/ttyUSB2,3,measure,fMeasure,25.00503,,48 samples
1758504020.483,2025-09-22 03:20:20,/dev/ttyUSB2,3,measure,fMeasure,25.00266,,46 samples
1758504080.483,2025-09-22 03:21:20,/dev/ttyUSB2,3,measure,fMeasure,25.01004,,42 samples
1758504140.683,2025-09-22 03:22:20,/dev/ttyUSB2,3,measure,fMeasure,24.99574,,49 samples
1758504200.684,2025-09-22 03:23:20,/dev/ttyUSB2,3,measure,fMeasure,24.99360,,48 samples
1758504260.883,2025-09-22 03:24:20,/dev/ttyUSB2,3,measure,fMeasure,25.00022,,46 samples
1758504321.083,2025-09-22 03:25:21,/dev/ttyUSB2,3,measure,fMeasure,25.01053,,38 samples
1758504381.083,2025-09-22 03:26:21,/dev/ttyUSB2,3,measure,fMeasure,24.99942,,56 samples
1758504441.083,2025-09-22 03:27:21,/dev/ttyUSB2,3,measure,fMeasure,25.00044,,48 samples
1758504501.283,2025-09-22 03:28:21,/dev/ttyUSB2,3,measure,fMeasure,24.98366,,35 samples
1758504561.483,2025-09-22 03:29:21,/dev/ttyUSB2,3,measure,fMeasure,24.99723,,60 samples
1758504621.483,2025-09-22 03:30:21,/dev/ttyUSB2,3,measure,fMeasure,25.00542,,44 samples
1758504681.683,2025-09-22 03:31:21,/dev/ttyUSB2,3,measure,fMeasure,24.99403,,43 samples
1758504741.683,2025-09-22 03:32:21,/dev/ttyUSB2,3,measure,fMeasure,25.00304,,55 samples
1758504801.883,2025-09-22 03:33:21,/dev/ttyUSB2,3,measure,fMeasure,24.99430,,56 samples
1758504862.083,2025-09-22 03:34:22,/dev/ttyUSB2,3,measure,fMeasure,24.99352,,49 samples
1758504922.283,2025-09-22 03:35:22,/dev/ttyUSB2,3,measure,fMeasure,25.00192,,51 samples
1758504982.483,2025-09-22 03:36:22,/dev/ttyUSB2,3,measure,fMeasure,24.98443,,60 samples
1758505042.683,2025-09-22 03:37:22,/dev/ttyUSB2,3,measure,fMeasure,25.00413,,48 samples
1758505102.883,2025-09-22 03:38:22,/dev/ttyUSB2,3,measure,fMeasure,25.00212,,56 samples
1758505162.883,2025-09-22 03:39:22,/dev/ttyUSB2,3,measure,fMeasure,25.00430,,44 samples
1758505223.083,2025-09-22 03:40:23,/dev/ttyUSB2,3,measure,fMeasure,24.98850,,47 samples
1758505283.282,2025-09-22 03:41:23,/dev/ttyUSB2,3,measure,fMeasure,25.00108,,51 samples
1758505343.282,2025-09-22 03:42:23,/dev/ttyUSB2,3,measure,fMeasure,25.00939,,60 samples
1758505403.284,2025-09-22 03:43:23,/dev/ttyUSB2,3,measure,fMeasure,24.99168,,49 samples
1758505463.482,2025-09-22 03:44:23,/dev/ttyUSB2,3,measure,fMeasure,25.00350,,48 samples
1758505523.483,2025-09-22 03:45:23,/dev/ttyUSB2,3,measure,fMeasure,24.99590,,46 samples
1758505583.682,2025-09-22 03:46:23,/dev/ttyUSB2,3,measure,fMeasure,24.99763,,41 samples
1758505643.683,2025-09-22 03:47:23,/dev/ttyUSB2,3,measure,fMeasure,24.98599,,37 samples
1758505703.883,2025-09-22 03:48:23,/dev/ttyUSB2,3,measure,fMeasure,24.99490,,46 samples
1758505764.082,2025-09-22 03:49:24,/dev/ttyUSB2,3,measure,fMeasure,24.99991,,56 samples
1758505824.083,2025-09-22 03:50:24,/dev/ttyUSB2,3,measure,fMeasure,25.00462,,60 samples
1758505884.283,2025-09-22 03:51:24,/dev/ttyUSB2,3,measure,fMeasure,25.01095,,42 samples
1758505944.483,2025-09-22 03:52:24,/dev/ttyUSB2,3,measure,fMeasure,25.01502,,42 samples
1758506004.682,2025-09-22 03:53:24,/dev/ttyUSB2,3,measure,fMeasure,24.99256,,40 samples
1758506064.683,2025-09-22 03:54:24,/dev/ttyUSB2,3,measure,fMeasure,25.01404,,52 samples
1758506124.684,2025-09-22 03:55:24,/dev/ttyUSB2,3,measure,fMeasure,24.99064,,54 samples
1758506184.883,2025-09-22 03:56:24,/dev/ttyUSB2,3,measure,fMeasure,24.99953,,35 samples
1758506245.083,2025-09-22 03:57:25,/dev/ttyUSB2,3,measure,fMeasure,24.99079,,44 samples
1758506305.283,2025-09-22 03:58:25,/dev/ttyUSB2,3,measure,fMeasure,24.99175,,43 samples
1758506365.283,2025-09-22 03:59:25,/dev/ttyUSB2,3,measure,fMeasure,25.01078,,43 samples
1758506425.483,2025-09-22 04:00:25,/dev/ttyUSB2,3,measure,fMeasure,25.01408,,31 samples
1758506485.483,2025-09-22 04:01:25,/dev/ttyUSB2,3,measure,fMeasure,25.01235,,47 samples
1758506545.683,2025-09-22 04:02:25,/dev/ttyUSB2,3,measure,fMeasure,24.98963,,50 samples
1758506605.883,2025-09-22 04:03:25,/dev/ttyUSB2,3,measure,fMeasure,25.00494,,51 samples
1758506666.083,2025-09-22 04:04:26,/dev/ttyUSB2,3,measure,fMeasure,24.99620,,39 samples
1758506726.083,2025-09-22 04:05:26,/dev/ttyUSB2,3,measure,fMeasure,25.00309,,46 samples
1758506786.283,2025-09-22 04:06:26,/dev/ttyUSB2,3,measure,fMeasure,25.00777,,60 samples
1758506846.283,2025-09-22 04:07:26,/dev/ttyUSB2,3,measure,fMeasure,25.00910,,48 samples
1758506906.483,2025-09-22 04:08:26,/dev/ttyUSB2,3,measure,fMeasure,25.00152,,57 samples
1758506966.683,2025-09-22 04:09:26,/dev/ttyUSB2,3,measure,fMeasure,25.00471,,60 samples
1758507026.683,2025-09-22 04:10:26,/dev/ttyUSB2,3,measure,fMeasure,24.99670,,54 samples
1758507086.883,2025-09-22 04:11:26,/dev/ttyUSB2,3,measure,fMeasure,24.99445,,48 samples
1758507147.083,2025-09-22 04:12:27,/dev/ttyUSB2,3,measure,fMeasure,25.00096,,53 samples
1758507207.283,2025-09-22 04:13:27,/dev/ttyUSB2,3,measure,fMeasure,24.99684,,59 samples
1758507267.483,2025-09-22 04:14:27,/dev/ttyUSB2,3,measure,fMeasure,24.99985,,45 samples
1758507327.483,2025-09-22 04:15:27,/dev/ttyUSB2,3,measure,fMeasure,25.00822,,47 samples
1758507387.683,2025-09-22 04:16:27,/dev/ttyUSB2,3,measure,fMeasure,24.99002,,45 samples
1758507447.883,2025-09-22 04:17:27,/dev/ttyUSB2,3,measure,fMeasure,24.99573,,55 samples
1758507508.083,2025-09-22 04:18:28,/dev/ttyUSB2,3,measure,fMeasure,25.00444,,60 samples
1758507568.083,2025-09-22 04:19:28,/dev/ttyUSB2,3,measure,fMeasure,24.99472,,53 samples
1758507628.283,2025-09-22 04:20:28,/dev/ttyUSB2,3,measure,fMeasure,24.98358,,48 samples
1758507688.484,2025-09-22 04:21:28,/dev/ttyUSB2,3,measure,fMeasure,25.00209,,64 samples
1758507748.683,2025-09-22 04:22:28,/dev/ttyUSB2,3,measure,fMeasure,24.99517,,46 samples
1758507808.883,2025-09-22 04:23:28,/dev/ttyUSB2,3,measure,fMeasure,25.00116,,43 samples
1758507869.083,2025-09-22 04:24:29,/dev/ttyUSB2,3,measure,fMeasure,25.00100,,42 samples
1758507929.284,2025-09-22 04:25:29,/dev/ttyUSB2,3,measure,fMeasure,24.99354,,43 samples
1758507989.482,2025-09-22 04:26:29,/dev/ttyUSB2,3,measure,fMeasure,25.01656,,55 samples
1758508049.482,2025-09-22 04:27:29,/dev/ttyUSB2,3,measure,fMeasure,25.00543,,45 samples
1758508109.483,2025-09-22 04:28:29,/dev/ttyUSB2,3,measure,fMeasure,25.00634,,53 samples
1758508169.683,2025-09-22 04:29:29,/dev/ttyUSB2,3,measure,fMeasure,24.98987,,60 samples
1758508229.683,2025-09-22 04:30:29,/dev/ttyUSB2,3,measure,fMeasure,24.99871,,51 samples
1758508289.683,2025-09-22 04:31:29,/dev/ttyUSB2,3,measure,fMeasure,25.00030,,48 samples
1758508349.684,2025-09-22 04:32:29,/dev/ttyUSB2,3,measure,fMeasure,25.00183,,41 samples
1758508409.883,2025-09-22 04:33:29,/dev/ttyUSB2,3,measure,fMeasure,25.01268,,59 samples
1758508470.083,2025-09-22 04:34:30,/dev/ttyUSB2,3,measure,fMeasure,24.99148,,49 samples
1758508530.083,2025-09-22 04:35:30,/dev/ttyUSB2,3,measure,fMeasure,24.99341,,42 samples
1758508590.284,2025-09-22 04:36:30,/dev/ttyUSB2,3,measure,fMeasure,24.99512,,46 samples
1758508650.483,2025-09-22 04:37:30,/dev/ttyUSB2,3,measure,fMeasure,25.01284,,59 samples
1758508710.683,2025-09-22 04:38:30,/dev/ttyUSB2,3,measure,fMeasure,24.99318,,42 samples
1758508770.882,2025-09-22 04:39:30,/dev/ttyUSB2,3,measure,fMeasure,24.98950,,44 samples
1758508830.883,2025-09-22 04:40:30,/dev/ttyUSB2,3,measure,fMeasure,24.98921,,47 samples
1758508891.083,2025-09-22 04:41:31,/dev/ttyUSB2,3,measure,fMeasure,25.00020,,31 samples
1758508951.083,2025-09-22 04:42:31,/dev/ttyUSB2,3,measure,fMeasure,24.96430,,49 samples
1758509011.283,2025-09-22 04:43:31,/dev/ttyUSB2,3,measure,fMeasure,25.00315,,50 samples
1758509071.284,2025-09-22 04:44:31,/dev/ttyUSB2,3,measure,fMeasure,25.01095,,40 samples
1758509131.482,2025-09-22 04:45:31,/dev/ttyUSB2,3,measure,fMeasure,25.00212,,54 samples
1758509191.483,2025-09-22 04:46:31,/dev/ttyUSB2,3,measure,fMeasure,24.99443,,46 samples
1758509251.682,2025-09-22 04:47:31,/dev/ttyUSB2,3,measure,fMeasure,24.99102,,43 samples
1758509311.683,2025-09-22 04:48:31,/dev/ttyUSB2,3,measure,fMeasure,24.99566,,45 samples
1758509371.683,2025-09-22 04:49:31,/dev/ttyUSB2,3,measure,fMeasure,24.99775,,58 samples
1758509431.683,2025-09-22 04:50:31,/dev/ttyUSB2,3,measure,fMeasure,24.99114,,52 samples
1758509491.683,2025-09-22 04:51:31,/dev/ttyUSB2,3,measure,fMeasure,24.98239,,46 samples
1758509551.883,2025-09-22 04:52:31,/dev/ttyUSB2,3,measure,fMeasure,24.98880,,42 samples
1758509611.883,2025-09-22 04:53:31,/dev/ttyUSB2,3,measure,fMeasure,25.00959,,47 samples
1758509672.082,2025-09-22 04:54:32,/dev/ttyUSB2,3,measure,fMeasure,25.00872,,46 samples
1758509732.083,2025-09-22 04:55:32,/dev/ttyUSB2,3,measure,fMeasure,25.00875,,46 samples
1758509792.282,2025-09-22 04:56:32,/dev/ttyUSB2,3,measure,fMeasure,24.98597,,49 samples
1758509852.283,2025-09-22 04:57:32,/dev/ttyUSB2,3,measure,fMeasure,25.00259,,46 samples
1758509912.483,2025-09-22 04:58:32,/dev/ttyUSB2,3,measure,fMeasure,24.99226,,56 samples
1758509972.483,2025-09-22 04:59:32,/dev/ttyUSB2,3,measure,fMeasure,25.00816,,53 samples
1758510032.682,2025-09-22 05:00:32,/dev/ttyUSB2,3,measure,fMeasure,25.00961,,36 samples
1758510092.683,2025-09-22 05:01:32,/dev/ttyUSB2,3,measure,fMeasure,25.00243,,50 samples
1758510152.883,2025-09-22 05:02:32,/dev/ttyUSB2,3,measure,fMeasure,24.98400,,42 samples
1758510212.883,2025-09-22 05:03:32,/dev/ttyUSB2,3,measure,fMeasure,25.02004,,42 samples
1758510273.082,2025-09-22 05:04:33,/dev/ttyUSB2,3,measure,fMeasure,24.98840,,32 samples
1758510333.083,2025-09-22 05:05:33,/dev/ttyUSB2,3,measure,fMeasure,25.00522,,38 samples
1758510393.083,2025-09-22 05:06:33,/dev/ttyUSB2,3,measure,fMeasure,24.98802,,48 samples
1758510453.283,2025-09-22 05:07:33,/dev/ttyUSB2,3,measure,fMeasure,24.98754,,42 samples
1758510513.483,2025-09-22 05:08:33,/dev/ttyUSB2,3,measure,fMeasure,25.00327,,47 samples
1758510573.483,2025-09-22 05:09:33,/dev/ttyUSB2,3,measure,fMeasure,25.01109,,55 samples
1758510633.683,2025-09-22 05:10:33,/dev/ttyUSB2,3,measure,fMeasure,25.00673,,45 samples
1758510693.683,2025-09-22 05:11:33,/dev/ttyUSB2,3,measure,fMeasure,24.99577,,51 samples
1758510753.882,2025-09-22 05:12:33,/dev/ttyUSB2,3,measure,fMeasure,24.99434,,56 samples
1758510813.882,2025-09-22 05:13:33,/dev/ttyUSB2,3,measure,fMeasure,25.00082,,51 samples
1758510873.883,2025-09-22 05:14:33,/dev/ttyUSB2,3,measure,fMeasure,24.99655,,53 samples
1758510934.083,2025-09-22 05:15:34,/dev/ttyUSB2,3,measure,fMeasure,24.99273,,48 samples
1758510994.283,2025-09-22 05:16:34,/dev/ttyUSB2,3,measure,fMeasure,25.01108,,46 samples
1758511054.483,2025-09-22 05:17:34,/dev/ttyUSB2,3,measure,fMeasure,24.97183,,45 samples
1758511114.483,2025-09-22 05:18:34,/dev/ttyUSB2,3,measure,fMeasure,24.99629,,39 samples
1758511174.682,2025-09-22 05:19:34,/dev/ttyUSB2,3,measure,fMeasure,24.99806,,55 samples
1758511234.682,2025-09-22 05:20:34,/dev/ttyUSB2,3,measure,fMeasure,25.01820,,40 samples
1758511294.683,2025-09-22 05:21:34,/dev/ttyUSB2,3,measure,fMeasure,24.99676,,37 samples
1758511354.883,2025-09-22 05:22:34,/dev/ttyUSB2,3,measure,fMeasure,25.00852,,55 samples
1758511414.883,2025-09-22 05:23:34,/dev/ttyUSB2,3,measure,fMeasure,25.00689,,47 samples
1758511475.082,2025-09-22 05:24:35,/dev/ttyUSB2,3,measure,fMeasure,24.99763,,58 samples
1758511535.083,2025-09-22 05:25:35,/dev/ttyUSB2,3,measure,fMeasure,24.98799,,39 samples
1758511595.283,2025-09-22 05:26:35,/dev/ttyUSB2,3,measure,fMeasure,24.99076,,61 samples
1758511655.283,2025-09-22 05:27:35,/dev/ttyUSB2,3,measure,fMeasure,24.99864,,51 samples
1758511715.482,2025-09-22 05:28:35,/dev/ttyUSB2,3,measure,fMeasure,25.00541,,43 samples
1758511775.683,2025-09-22 05:29:35,/dev/ttyUSB2,3,measure,fMeasure,25.00070,,48 samples
1758511835.683,2025-09-22 05:30:35,/dev/ttyUSB2,3,measure,fMeasure,24.99599,,51 samples
1758511895.683,2025-09-22 05:31:35,/dev/ttyUSB2,3,measure,fMeasure,25.00926,,52 samples
1758511955.882,2025-09-22 05:32:35,/dev/ttyUSB2,3,measure,fMeasure,24.99687,,36 samples
1758512015.883,2025-09-22 05:33:35,/dev/ttyUSB2,3,measure,fMeasure,25.01122,,47 samples
1758512075.883,2025-09-22 05:34:35,/dev/ttyUSB2,3,measure,fMeasure,24.99962,,55 samples
1758512136.083,2025-09-22 05:35:36,/dev/ttyUSB2,3,measure,fMeasure,24.99564,,46 samples
1758512196.282,2025-09-22 05:36:36,/dev/ttyUSB2,3,measure,fMeasure,25.00525,,54 samples
1758512256.283,2025-09-22 05:37:36,/dev/ttyUSB2,3,measure,fMeasure,24.99537,,50 samples
1758512316.482,2025-09-22 05:38:36,/dev/ttyUSB2,3,measure,fMeasure,24.99968,,39 samples
1758512376.483,2025-09-22 05:39:36,/dev/ttyUSB2,3,measure,fMeasure,24.99826,,60 samples
1758512436.683,2025-09-22 05:40:36,/dev/ttyUSB2,3,measure,fMeasure,24.99926,,57 samples
1758512496.684,2025-09-22 05:41:36,/dev/ttyUSB2,3,measure,fMeasure,24.99044,,58 samples
1758512556.882,2025-09-22 05:42:36,/dev/ttyUSB2,3,measure,fMeasure,24.98123,,43 samples
1758512617.083,2025-09-22 05:43:37,/dev/ttyUSB2,3,measure,fMeasure,25.00371,,59 samples
1758512677.283,2025-09-22 05:44:37,/dev/ttyUSB2,3,measure,fMeasure,25.01444,,58 samples
1758512737.283,2025-09-22 05:45:37,/dev/ttyUSB2,3,measure,fMeasure,25.00369,,38 samples
1758512797.283,2025-09-22 05:46:37,/dev/ttyUSB2,3,measure,fMeasure,25.00980,,47 samples
1758512857.283,2025-09-22 05:47:37,/dev/ttyUSB2,3,measure,fMeasure,24.98720,,69 samples
1758512917.283,2025-09-22 05:48:37,/dev/ttyUSB2,3,measure,fMeasure,24.99174,,45 samples
1758512977.483,2025-09-22 05:49:37,/dev/ttyUSB2,3,measure,fMeasure,24.99495,,44 samples
1758513037.483,2025-09-22 05:50:37,/dev/ttyUSB2,3,measure,fMeasure,25.00303,,53 samples
1758513097.683,2025-09-22 05:51:37,/dev/ttyUSB2,3,measure,fMeasure,25.00457,,67 samples
1758513157.683,2025-09-22 05:52:37,/dev/ttyUSB2,3,measure,fMeasure,25.00923,,49 samples
1758513217.683,2025-09-22 05:53:37,/dev/ttyUSB2,3,measure,fMeasure,24.98539,,56 samples
1758513277.883,2025-09-22 05:54:37,/dev/ttyUSB2,3,measure,fMeasure,24.99120,,51 samples
1758513337.883,2025-09-22 05:55:37,/dev/ttyUSB2,3,measure,fMeasure,24.99817,,46 samples
1758513398.082,2025-09-22 05:56:38,/dev/ttyUSB2,3,measure,fMeasure,24.98725,,43 samples
1758513458.083,2025-09-22 05:57:38,/dev/ttyUSB2,3,measure,fMeasure,25.01026,,41 samples
1758513518.282,2025-09-22 05:58:38,/dev/ttyUSB2,3,measure,fMeasure,25.00205,,35 samples
1758513578.283,2025-09-22 05:59:38,/dev/ttyUSB2,3,measure,fMeasure,24.99706,,49 samples
1758513638.284,2025-09-22 06:00:38,/dev/ttyUSB2,3,measure,fMeasure,24.99138,,56 samples
1758513698.482,2025-09-22 06:01:38,/dev/ttyUSB2,3,measure,fMeasure,24.99892,,52 samples
1758513758.683,2025-09-22 06:02:38,/dev/ttyUSB2,3,measure,fMeasure,24.99292,,43 samples
1758513818.683,2025-09-22 06:03:38,/dev/ttyUSB2,3,measure,fMeasure,24.99567,,55 samples
1758513878.883,2025-09-22 06:04:38,/dev/ttyUSB2,3,measure,fMeasure,24.98355,,45 samples
1758513939.084,2025-09-22 06:05:39,/dev/ttyUSB2,3,measure,fMeasure,24.99067,,51 samples
1758513999.283,2025-09-22 06:06:39,/dev/ttyUSB2,3,measure,fMeasure,24.98716,,48 samples
1758514059.482,2025-09-22 06:07:39,/dev/ttyUSB2,3,measure,fMeasure,24.98067,,52 samples
1758514119.683,2025-09-22 06:08:39,/dev/ttyUSB2,3,measure,fMeasure,24.99234,,49 samples
1758514179.882,2025-09-22 06:09:39,/dev/ttyUSB2,3,measure,fMeasure,25.00212,,56 samples
1758514239.883,2025-09-22 06:10:39,/dev/ttyUSB2,3,measure,fMeasure,24.99929,,54 samples
1758514300.083,2025-09-22 06:11:40,/dev/ttyUSB2,3,measure,fMeasure,24.97355,,43 samples
1758514360.282,2025-09-22 06:12:40,/dev/ttyUSB2,3,measure,fMeasure,25.00041,,48 samples
1758514420.283,2025-09-22 06:13:40,/dev/ttyUSB2,3,measure,fMeasure,24.99591,,39 samples
1758514480.482,2025-09-22 06:14:40,/dev/ttyUSB2,3,measure,fMeasure,24.97107,,45 samples
1758514540.483,2025-09-22 06:15:40,/dev/ttyUSB2,3,measure,fMeasure,25.03773,,40 samples
1758514600.683,2025-09-22 06:16:40,/dev/ttyUSB2,3,measure,fMeasure,25.01372,,32 samples
1758514660.883,2025-09-22 06:17:40,/dev/ttyUSB2,3,measure,fMeasure,24.98781,,51 samples
1758514721.083,2025-09-22 06:18:41,/dev/ttyUSB2,3,measure,fMeasure,25.01513,,52 samples
1758514781.083,2025-09-22 06:19:41,/dev/ttyUSB2,3,measure,fMeasure,24.99514,,42 samples
1758514841.282,2025-09-22 06:20:41,/dev/ttyUSB2,3,measure,fMeasure,25.01171,,42 samples
1758514901.483,2025-09-22 06:21:41,/dev/ttyUSB2,3,measure,fMeasure,25.00952,,42 samples
1758514961.683,2025-09-22 06:22:41,/dev/ttyUSB2,3,measure,fMeasure,24.99522,,44 samples
1758515021.683,2025-09-22 06:23:41,/dev/ttyUSB2,3,measure,fMeasure,24.98534,,43 samples
1758515081.883,2025-09-22 06:24:41,/dev/ttyUSB2,3,measure,fMeasure,24.99720,,43 samples
1758515141.883,2025-09-22 06:25:41,/dev/ttyUSB2,3,measure,fMeasure,24.99857,,56 samples
1758515201.883,2025-09-22 06:26:41,/dev/ttyUSB2,3,measure,fMeasure,24.99394,,47 samples
1758515262.083,2025-09-22 06:27:42,/dev/ttyUSB2,3,measure,fMeasure,25.00047,,52 samples
1758515322.283,2025-09-22 06:28:42,/dev/ttyUSB2,3,measure,fMeasure,25.01090,,46 samples
1758515382.482,2025-09-22 06:29:42,/dev/ttyUSB2,3,measure,fMeasure,24.99724,,50 samples
1758515442.483,2025-09-22 06:30:42,/dev/ttyUSB2,3,measure,fMeasure,24.99459,,54 samples
1758515502.683,2025-09-22 06:31:42,/dev/ttyUSB2,3,measure,fMeasure,24.98534,,52 samples
1758515562.882,2025-09-22 06:32:42,/dev/ttyUSB2,3,measure,fMeasure,24.99421,,45 samples
1758515622.883,2025-09-22 06:33:42,/dev/ttyUSB2,3,measure,fMeasure,25.00567,,35 samples
1758515683.083,2025-09-22 06:34:43,/dev/ttyUSB2,3,measure,fMeasure,24.99617,,36 samples
1758515743.283,2025-09-22 06:35:43,/dev/ttyUSB2,3,measure,fMeasure,24.99877,,45 samples
1758515803.283,2025-09-22 06:36:43,/dev/ttyUSB2,3,measure,fMeasure,24.99654,,56 samples
1758515863.283,2025-09-22 06:37:43,/dev/ttyUSB2,3,measure,fMeasure,25.01393,,53 samples
1758515923.482,2025-09-22 06:38:43,/dev/ttyUSB2,3,measure,fMeasure,24.99491,,55 samples
1758515983.483,2025-09-22 06:39:43,/dev/ttyUSB2,3,measure,fMeasure,25.00016,,44 samples
1758516043.683,2025-09-22 06:40:43,/dev/ttyUSB2,3,measure,fMeasure,24.98579,,39 samples
1758516103.882,2025-09-22 06:41:43,/dev/ttyUSB2,3,measure,fMeasure,25.00063,,47 samples
1758516164.083,2025-09-22 06:42:44,/dev/ttyUSB2,3,measure,fMeasure,25.00961,,51 samples
1758516224.283,2025-09-22 06:43:44,/dev/ttyUSB2,3,measure,fMeasure,25.00225,,42 samples
1758516284.283,2025-09-22 06:44:44,/dev/ttyUSB2,3,measure,fMeasure,24.99516,,37 samples
1758516344.483,2025-09-22 06:45:44,/dev/ttyUSB2,3,measure,fMeasure,25.00791,,41 samples
1758516404.682,2025-09-22 06:46:44,/dev/ttyUSB2,3,measure,fMeasure,25.00199,,45 samples
1758516464.683,2025-09-22 06:47:44,/dev/ttyUSB2,3,measure,fMeasure,24.99940,,42 samples
1758516524.883,2025-09-22 06:48:44,/dev/ttyUSB2,3,measure,fMeasure,25.00260,,64 samples
1758516585.082,2025-09-22 06:49:45,/dev/ttyUSB2,3,measure,fMeasure,25.01942,,46 samples
1758516645.083,2025-09-22 06:50:45,/dev/ttyUSB2,3,measure,fMeasure,24.99049,,56 samples
1758516705.283,2025-09-22 06:51:45,/dev/ttyUSB2,3,measure,fMeasure,24.97740,,31 samples
1758516765.283,2025-09-22 06:52:45,/dev/ttyUSB2,3,measure,fMeasure,25.00756,,42 samples
1758516825.283,2025-09-22 06:53:45,/dev/ttyUSB2,3,measure,fMeasure,25.00870,,43 samples
1758516885.482,2025-09-22 06:54:45,/dev/ttyUSB2,3,measure,fMeasure,24.99268,,45 samples
1758516945.482,2025-09-22 06:55:45,/dev/ttyUSB2,3,measure,fMeasure,24.98629,,49 samples
1758517005.483,2025-09-22 06:56:45,/dev/ttyUSB2,3,measure,fMeasure,25.00465,,52 samples
1758517065.483,2025-09-22 06:57:45,/dev/ttyUSB2,3,measure,fMeasure,24.98399,,40 samples
1758517125.683,2025-09-22 06:58:45,/dev/ttyUSB2,3,measure,fMeasure,25.01193,,54 samples
1758517185.883,2025-09-22 06:59:45,/dev/ttyUSB2,3,measure,fMeasure,24.99332,,46 samples
1758517245.883,2025-09-22 07:00:45,/dev/ttyUSB2,3,measure,fMeasure,25.01377,,45 samples
1758517305.883,2025-09-22 07:01:45,/dev/ttyUSB2,3,measure,fMeasure,24.99897,,42 samples
1758517366.083,2025-09-22 07:02:46,/dev/ttyUSB2,3,measure,fMeasure,24.97319,,44 samples
1758517426.083,2025-09-22 07:03:46,/dev/ttyUSB2,3,measure,fMeasure,24.99161,,48 samples
1758517486.282,2025-09-22 07:04:46,/dev/ttyUSB2,3,measure,fMeasure,24.99414,,53 samples
1758517546.282,2025-09-22 07:05:46,/dev/ttyUSB2,3,measure,fMeasure,24.98985,,44 samples
1758517606.283,2025-09-22 07:06:46,/dev/ttyUSB2,3,measure,fMeasure,24.99175,,52 samples
1758517666.283,2025-09-22 07:07:46,/dev/ttyUSB2,3,measure,fMeasure,25.00414,,49 samples
